,pressure,temperature,e-,H2,H,H+,H-,H2-,H2+,H3+,He,H2O,CH4,CO,NH3,N2,PH3,H2S,TiO,VO,Fe,FeH,CrH,Na,K,Rb,Cs,CO2,HCN,C2H2,C2H4,C2H6,SiO,MgH,OCS,Li,LiOH,LiH,LiCl,LiF
18,3.9810717055349695e-05,159.78871820930334,4.505025017501861e-38,0.8370927000954564,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,0.16257000000000002,1.7019349602142148e-05,0.00015229999999999993,4.505025017501861e-38,0.0001373101983315083,1.535040119850076e-18,4.505025017501861e-38,2.541525017341068e-05,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.0044999999999823e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38,4.505025017501861e-38
19,4.885273571519392e-05,158.6959163586923,4.505047834133612e-38,0.8370960160369713,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,0.16257000000000002,1.0629519138095206e-05,0.00015230000000000007,4.505047834133612e-38,0.00013731123258560105,6.542909913739486e-19,4.505047834133612e-38,2.5415478339197018e-05,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.0044999999999823e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38,4.505047834133612e-38
20,5.994842503189409e-05,157.63360593055054,4.505067070082725e-38,0.8370989587987698,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,0.16257,6.6645628368881e-06,0.00015229999999999977,4.505067070082725e-38,0.00013731225173492563,2.8069583090635726e-19,4.505067070082725e-38,2.5415670698933545e-05,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.0044999999999823e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38,4.505067070082725e-38
21,7.356422544596421e-05,156.5564744723453,4.5050829131868704e-38,0.8371015906191245,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,0.16257000000000002,4.1482287712424156e-06,0.00015229999999999993,4.5050829131868704e-38,0.00013731329923261356,1.1896636631087463e-19,4.5050829131868704e-38,2.5415829130654206e-05,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.0044999999999823e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38,4.5050829131868704e-38
22,9.027251779484578e-05,155.47896357325936,4.5050952074368396e-38,0.8371038824472906,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,0.16257,2.572108537108438e-06,0.00015230000000000007,4.5050952074368396e-38,0.00013731436162890196,5.0100257175374006e-20,4.5050952074368396e-38,2.5415952073977612e-05,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.004500000000048e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38,4.5050952074368396e-38
23,0.00011077568505097098,154.37677523198704,4.505105089544039e-38,0.8371063952920088,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,0.16257050894491373,1.578638377507511e-06,0.0001523005089439118,4.505105089544039e-38,0.00013731588626391715,2.074284685265627e-20,4.505105089544039e-38,2.4376323409484084e-05,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.004505089537301e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38,4.505105089544039e-38
24,0.00013593563908785255,153.28407708935876,4.505118365635283e-38,0.8371093665479792,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,0.16257183653406002,9.673606566473867e-07,0.00015230183653095074,4.505118365635283e-38,0.00013731752992556765,8.565454759699659e-21,4.505118365635283e-38,2.1860126290463365e-05,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.0045183656144895e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38,4.505118365635283e-38
25,0.0001668100537200059,152.25879683160784,4.5051355199990706e-38,0.8371122838976658,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,0.16257355195488554,6.01059174667468e-07,0.00015230355195013567,4.5051355199990706e-38,0.00013731873185769602,3.619680212409711e-21,4.5051355199990706e-38,1.8989577640685732e-05,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.004535519967266e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38,4.5051355199990706e-38
26,0.0002046968271807522,151.32382771668335,4.505156078546601e-38,0.8371151208376638,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,0.16257560780624153,3.81267543857444e-07,0.00015230560780113352,4.505156078546601e-38,0.00013731951295954228,1.5832964557923225e-21,4.505156078546601e-38,1.6041534032058583e-05,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.004556078512378e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38,4.505156078546601e-38
27,0.00025118864315095795,150.51791349131486,4.505179220432466e-38,0.8371178330617197,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,0.16257792201088614,2.497329106156781e-07,0.00015230792200747231,4.505179220432466e-38,0.0001373199110081954,7.305933406706707e-22,4.505179220432466e-38,1.326691749415049e-05,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.004579220409588e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38,4.505179220432466e-38
28,0.00030823992397451433,149.87695692918726,4.5052000000000177e-38,0.8371203374006196,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,0.16258000000000003,1.7076966030659286e-07,0.00015231000000000006,4.5052000000000177e-38,0.00013732,3.622917664768298e-22,4.5052000000000177e-38,1.0562077870447312e-05,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.0046000000000057e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38
29,0.00037824899063893864,149.42610769780603,4.505199999999944e-38,0.8371223592166909,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,0.16258000000000003,1.2289837332123343e-07,0.00015231000000000006,4.505199999999944e-38,0.00013731999999999986,1.9578071381508888e-22,4.505199999999944e-38,7.696978011795848e-06,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.0046000000000057e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38,4.505199999999944e-38
