,pressure,temperature,e-,H2,H,H+,H-,H2-,H2+,H3+,He,H2O,CH4,CO,NH3,N2,PH3,H2S,TiO,VO,Fe,FeH,CrH,Na,K,Rb,Cs,CO2,HCN,C2H2,C2H4,C2H6,SiO,MgH,OCS,Li,LiOH,LiH,LiCl,LiF
10,7.742636826811277e-06,167.29966708977034,4.5023637024523975e-38,0.8365982402674159,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,0.1624736849596478,0.00044327263947948177,0.00015221110316123926,4.5023637024523975e-38,0.00013723213076240507,7.4064741236172835e-16,4.5023637024523975e-38,2.5400341776456353e-05,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.002123264078475e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38,4.5023637024523975e-38
11,9.50118507318144e-06,166.07064030774865,4.5029940855428366e-38,0.8367147915393146,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,0.16249567876546958,0.0003017007995482784,0.00015223189400661598,4.5029940855428366e-38,0.00013725199668266247,3.1134833343636e-16,4.5029940855428366e-38,2.5403749243199686e-05,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.002687427731685e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38,4.5029940855428366e-38
12,1.165914401179831e-05,164.70674853369263,4.503596466185204e-38,0.836826691811713,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,0.16251756129438716,0.00018415083719918433,0.00015225174151075883,4.503596466185204e-38,0.00013727034383975606,1.2348447128732436e-16,4.503596466185204e-38,2.5407112387952066e-05,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.0032218640788697e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38,4.503596466185204e-38
13,1.4307229891937588e-05,163.6311795477014,4.504042427847068e-38,0.8369098880193763,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,0.16253413884571521,0.00011730747675992195,0.00015226668218047497,4.504042427847068e-38,0.00013728342176055143,5.428333377343595e-17,4.504042427847068e-38,2.5409642005351215e-05,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.00361872084403e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38,4.504042427847068e-38
14,1.7556762912750012e-05,162.67266715427252,4.5043921863000837e-38,0.8369753179942305,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,0.16254720560169636,7.654565591495647e-05,0.00015227856815810422,4.5043921863000837e-38,0.00013729344485260457,2.4843839847071726e-17,4.5043921863000837e-38,2.5411616887200967e-05,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.0039330581957143e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38,4.5043921863000837e-38
15,2.1544346900318867e-05,161.7752352795065,4.504664959385394e-38,0.837026544640703,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,0.16255745247061112,5.053854903334371e-05,0.00015228801486950305,4.504664959385394e-38,0.00013730102857273526,1.1596617883304565e-17,4.504664959385394e-38,2.5413147154779788e-05,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.004181828781577e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38,4.504664959385394e-38
16,2.643761185749101e-05,161.0088999325081,4.5048578086850086e-38,0.8370629948855386,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,0.1625647949984614,3.434523474278729e-05,0.00015229491760366306,4.5048578086850086e-38,0.00013730606824999888,5.681401635825478e-18,4.5048578086850086e-38,2.5414217384635996e-05,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.0043614858976474e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38,4.5048578086850086e-38
17,3.24422607917163e-05,160.1228041285569,4.504995273736967e-38,0.8370885350942103,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,0.16256962577914771,2.263792886052015e-05,0.00015229962577688303,4.504995273736967e-38,0.00013730963424859408,2.6445363381180866e-18,4.504995273736967e-38,2.541500235090402e-05,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.004488857913368e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38,4.504995273736967e-38
18,3.9810717055349695e-05,158.8824597684452,4.505031571376823e-38,0.8370942121976859,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,0.16256999999999994,1.3653244559949062e-05,0.00015229999999999977,4.505031571376823e-38,0.00013731105502882513,1.0631835417180342e-18,4.505031571376823e-38,2.5415315711916072e-05,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.0044999999999823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38,4.505031571376823e-38
19,4.885273571519392e-05,157.5497337260405,4.5050543804393075e-38,0.837097770883537,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,0.16257,8.009472100469624e-06,0.00015230000000000007,4.5050543804393075e-38,0.00013731233278515583,4.0824665358161903e-19,4.5050543804393075e-38,2.5415543802266214e-05,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.0044999999999823e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38,4.5050543804393075e-38
20,5.994842503189409e-05,156.23662594253258,4.505072855813014e-38,0.8371008987143009,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,0.16257000000000002,4.695591039850267e-06,0.00015229999999999993,4.505072855813014e-38,0.00013731361306433104,1.5659197052518502e-19,4.505072855813014e-38,2.5415728556434867e-05,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.004499999999917e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38,4.505072855813014e-38
21,7.356422544596421e-05,154.9083622658418,4.5050870722282465e-38,0.8371036375122637,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,0.16257,2.726827954397717e-06,0.00015229999999999977,4.5050870722282465e-38,0.000137314930215194,5.91225956124295e-20,4.5050870722282465e-38,2.5415870721317835e-05,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.0044999999999823e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38,4.5050870722282465e-38
22,9.027251779484578e-05,153.5623807935374,4.5050968450197453e-38,0.8371059727648382,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,0.16257,1.566984013746027e-06,0.00015229999999999993,4.5050968450197453e-38,0.00013731628819262207,2.1935043350871198e-20,4.5050968450197453e-38,2.5415968449935317e-05,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.0044999999999823e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38,4.5050968450197453e-38
23,0.00011077568505097098,152.18143653427757,4.5051071786170843e-38,0.837108637985656,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,0.1625707178486129,8.866275959834985e-07,0.00015230071784723087,4.5051071786170843e-38,0.00013731792007217047,7.93062414074861e-21,4.5051071786170843e-38,2.396198593556325e-05,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.0045071786078163e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38,4.5051071786170843e-38
24,0.00013593563908785255,150.78513036299873,4.505125617003435e-38,0.8371119614093986,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,0.16257256166288767,4.962557935930266e-07,0.00015230256165893593,4.505125617003435e-38,0.0001373193996839505,2.815924726835568e-21,4.505125617003435e-38,2.059724318938134e-05,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.0045256169769913e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38,4.505125617003435e-38
25,0.0001668100537200059,149.4748274990415,4.5051492032057667e-38,0.8371154122107691,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,0.16257492027145007,2.824528686763288e-07,0.00015230492026626686,4.5051492032057667e-38,0.00013732000000000013,1.0293854166573965e-21,4.5051492032057667e-38,1.5339454395689444e-05,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.004549203171124e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38,4.5051492032057667e-38
26,0.0002046968271807522,148.21496442307418,4.5051710722816873e-38,0.8371187933226862,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,0.1625771071877611,1.6202661129143533e-07,0.00015230710718349753,4.5051710722816873e-38,0.00013732,3.818921401056118e-22,4.5051710722816873e-38,9.687346247033065e-06,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.0045710722532166e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38,4.5051710722816873e-38
27,0.00025118864315095795,146.97125243348728,4.505188499432794e-38,0.8371217350179726,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,0.16257884992326951,9.281479722894101e-08,0.00015230884992115885,4.505188499432794e-38,0.00013732000000000013,1.4134925435916943e-22,4.505188499432794e-38,6.035160197567555e-06,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.0045884994186334e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38,4.505188499432794e-38
28,0.00030823992397451433,145.76610316456348,4.5052000000000177e-38,0.837124199939189,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,0.16258000000000003,5.344439749538542e-08,0.0001523099999999999,4.5052000000000177e-38,0.00013732,5.276982466342164e-23,4.5052000000000177e-38,3.7157376772131356e-06,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.0046000000000057e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38
29,0.00037824899063893864,144.65019064009425,4.5052000000000177e-38,0.8371261061009418,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,0.16258000000000006,3.141324968507297e-08,0.00015231000000000006,4.5052000000000177e-38,0.00013731999999999986,2.038365206221596e-23,4.5052000000000177e-38,2.2570750285521202e-06,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.0046000000000057e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38,4.5052000000000177e-38
