,pressure,temperature,e-,H2,H,H+,H-,H2-,H2+,H3+,He,H2O,CH4,CO,NH3,N2,PH3,H2S,TiO,VO,Fe,FeH,CrH,Na,K,Rb,Cs,CO2,HCN,C2H2,C2H4,C2H6,SiO,MgH,OCS,Li,LiOH,LiH,LiCl,LiF
10,7.742636826811277e-06,167.74862819391666,4.502230789956935e-38,0.8365734904868193,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,0.16246887204895963,0.0004860802375927903,0.0001522067252774134,4.502230789956935e-38,0.00013722793785901483,8.738526234748713e-16,4.502230789956935e-38,2.5399553226676213e-05,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.0020043281339587e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38,4.502230789956935e-38
11,9.50118507318144e-06,166.33112453985632,4.5029209638010727e-38,0.8367012040006341,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,0.1624930594866695,0.0003195346792636106,0.0001522295311957853,4.5029209638010727e-38,0.00013724965569624387,3.4323106942842335e-16,4.5029209638010727e-38,2.5403327979425042e-05,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.0026221093353925e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38,4.5029209638010727e-38
12,1.165914401179831e-05,165.0236396221544,4.5035160901655215e-38,0.8368117521773545,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,0.16251470020937003,0.0001978906395281862,0.00015224915324759108,4.5035160901655215e-38,0.00013726775558694877,1.3930282470414888e-16,4.5035160901655215e-38,2.5406653729256025e-05,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.003149672629848e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38,4.5035160901655215e-38
13,1.4307229891937588e-05,163.9749571267144,4.50396642827854e-38,0.8368957413490292,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,0.16253144891096094,0.00012696124720023132,0.00015226422716715007,4.50396642827854e-38,0.0001372809667544729,6.197199905980422e-17,4.50396642827854e-38,2.5409209344825505e-05,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.003549768580864e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38,4.50396642827854e-38
14,1.7556762912750012e-05,163.10349750897424,4.504311500462552e-38,0.836960268821922,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,0.16254437244087677,8.461546606189465e-05,0.000152275950445014,4.504311500462552e-38,0.0001372908271466827,2.9385237245173907e-17,4.504311500462552e-38,2.5411159057448135e-05,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.003858835256168e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38,4.504311500462552e-38
15,2.1544346900318867e-05,162.33419566729737,4.5045796922623367e-38,0.8370105937386579,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,0.1625544938802717,5.763446275020986e-05,0.00015228523080808727,4.5045796922623367e-38,0.00013729824451633142,1.4451170523459893e-17,4.5045796922623367e-38,2.5412665692095563e-05,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.004101796880636e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38,4.5045796922623367e-38
16,2.643761185749101e-05,161.7013066638191,4.504776879158056e-38,0.8370477821867509,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,0.16256204184340178,4.04730058352065e-05,0.00015229224770875067,4.504776879158056e-38,0.0001373033983493749,7.479549188314976e-18,4.504776879158056e-38,2.5413764075930736e-05,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.004283053624951e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38,4.504776879158056e-38
17,3.24422607917163e-05,161.00997856302132,4.5049146780722735e-38,0.8370733520174689,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,0.1625669392773443,2.7995860439171833e-05,0.00015229693926052857,4.5049146780722735e-38,0.00013730700855215744,3.774600467622564e-18,4.5049146780722735e-38,2.5414552569308853e-05,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.004408869914482e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38,4.5049146780722735e-38
18,3.9810717055349695e-05,160.22141406717728,4.5050056676118114e-38,0.8370890184564848,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,0.16256940558546584,1.8891045237924842e-05,0.00015229940558206893,4.5050056676118114e-38,0.00013730946078691444,1.8273933803648554e-18,4.5050056676118114e-38,2.5415134090181666e-05,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.00448271935604e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38,4.5050056676118114e-38
19,4.885273571519392e-05,159.317149319471,4.505044325390239e-38,0.8370950754601679,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,0.16257,1.2370631473179365e-05,0.00015230000000000007,4.505044325390239e-38,0.0001373106428944573,8.424950617817086e-19,4.505044325390239e-38,2.54154432517866e-05,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.0044999999999823e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38,4.505044325390239e-38
20,5.994842503189409e-05,158.32337393365225,4.505064250995857e-38,0.8370980135791091,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,0.16257,7.904476815523799e-06,0.00015229999999999993,4.505064250995857e-38,0.0001373115884338544,3.7302433742969243e-19,4.505064250995857e-38,2.541564250798989e-05,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.0044999999999823e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38,4.505064250995857e-38
21,7.356422544596421e-05,157.33602357001482,4.505080976335326e-38,0.8371006373889489,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,0.16257000000000002,5.04330221473174e-06,0.00015230000000000007,4.505080976335326e-38,0.00013731253969561825,1.6475656031176098e-19,4.505080976335326e-38,2.5415809762032374e-05,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.0044999999999823e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38,4.505080976335326e-38
22,9.027251779484578e-05,156.3517558040022,4.5050944750027836e-38,0.8371029475221344,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,0.16256999999999994,3.2103462620765454e-06,0.00015229999999999977,4.5050944750027836e-38,0.0001373134999522364,7.248943736209198e-20,4.5050944750027836e-38,2.5415944749580677e-05,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.004499999999917e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38,4.5050944750027836e-38
23,0.00011077568505097098,155.3490123563438,4.5051041832329084e-38,0.8371054223365275,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,0.16257041831541452,2.0275711629575704e-06,0.00015230041831458297,4.5051041832329084e-38,0.00013731500393757734,3.147897824647048e-20,4.5051041832329084e-38,2.4558298304540816e-05,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.0045041832273404e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38,4.5051041832329084e-38
24,0.00013593563908785255,154.36408560814073,4.505115304363444e-38,0.8371082710901939,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,0.16257153041087166,1.2822327477475672e-06,0.00015230153040818352,4.505115304363444e-38,0.00013731674058628152,1.3699693173107536e-20,4.505115304363444e-38,2.2416247992528358e-05,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.0045153043454665e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38,4.505115304363444e-38
25,0.0001668100537200059,153.46235171966785,4.50512976228688e-38,0.8371110476828569,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,0.16257297618759994,8.26075838141103e-07,0.00015230297618326478,4.50512976228688e-38,0.00013731807140292504,6.1494676217248526e-21,4.50512976228688e-38,1.9908360668177283e-05,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.0045297622578785e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38,4.50512976228688e-38
26,0.0002046968271807522,152.67079188982814,4.5051469544281565e-38,0.8371137215548033,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,0.1625746953938541,5.464484018919825e-07,0.00015230469538868885,4.5051469544281565e-38,0.0001373190260779282,2.8846321663780937e-21,4.5051469544281565e-38,1.728875248995857e-05,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.004546954393598e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38,4.5051469544281565e-38
27,0.00025118864315095795,152.03522151872727,4.505165879505737e-38,0.8371162417528182,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,0.16257658790638974,3.7605094197370324e-07,0.000152306587901728,4.505165879505737e-38,0.00013731965378327297,1.4452945800878137e-21,4.505165879505737e-38,1.4801849849692865e-05,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.004565879474564e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38,4.505165879505737e-38
28,0.00030823992397451433,151.5783480079155,4.505183339439973e-38,0.8371185215093474,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,0.16257833391670112,2.71147208803517e-07,0.00015230833391382178,4.505183339439973e-38,0.00013732,7.826910491832754e-22,4.505183339439973e-38,1.2539590272223172e-05,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.0045833394206727e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38,4.505183339439973e-38
29,0.00037824899063893864,151.3279398883689,4.505185959472576e-38,0.8371202507037178,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,0.16257859592353271,2.0656045678056487e-07,0.00015230859592102968,4.505185959472576e-38,0.00013732000000000013,4.645511692476708e-22,4.505185959472576e-38,1.0285611846378821e-05,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.004585959455827e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38,4.505185959472576e-38
